timestamp,user_id,session_id,event_type,key_category,key_dwell_ms,mouse_x,mouse_y,mouse_event,scroll_dx,scroll_dy,idle_seconds
2026-02-10T22:49:05.120,user_01,d6729064,MOUSE_MOVE,,,879,768,MOVE,,,
2026-02-10T22:49:05.127,user_01,d6729064,MOUSE_MOVE,,,907,764,MOVE,,,
2026-02-10T22:49:05.134,user_01,d6729064,MOUSE_MOVE,,,934,762,MOVE,,,
2026-02-10T22:49:05.140,user_01,d6729064,MOUSE_MOVE,,,958,760,MOVE,,,
2026-02-10T22:49:05.147,user_01,d6729064,MOUSE_MOVE,,,983,757,MOVE,,,
2026-02-10T22:49:05.155,user_01,d6729064,MOUSE_MOVE,,,999,755,MOVE,,,
2026-02-10T22:49:05.161,user_01,d6729064,MOUSE_MOVE,,,1016,752,MOVE,,,
2026-02-10T22:49:05.168,user_01,d6729064,MOUSE_MOVE,,,1029,751,MOVE,,,
2026-02-10T22:49:05.175,user_01,d6729064,MOUSE_MOVE,,,1042,748,MOVE,,,
2026-02-10T22:49:05.182,user_01,d6729064,MOUSE_MOVE,,,1052,745,MOVE,,,
2026-02-10T22:49:05.188,user_01,d6729064,MOUSE_MOVE,,,1057,745,MOVE,,,
2026-02-10T22:49:05.195,user_01,d6729064,MOUSE_MOVE,,,1065,745,MOVE,,,
2026-02-10T22:49:05.202,user_01,d6729064,MOUSE_MOVE,,,1066,745,MOVE,,,
2026-02-10T22:49:05.209,user_01,d6729064,MOUSE_MOVE,,,1067,745,MOVE,,,
2026-02-10T22:49:05.217,user_01,d6729064,MOUSE_MOVE,,,1069,746,MOVE,,,
2026-02-10T22:49:05.221,user_01,d6729064,IDLE_END,,,,,,,,0.004
2026-02-10T22:49:05.223,user_01,d6729064,MOUSE_MOVE,,,1071,749,MOVE,,,
2026-02-10T22:49:05.230,user_01,d6729064,MOUSE_MOVE,,,1072,752,MOVE,,,
2026-02-10T22:49:05.236,user_01,d6729064,MOUSE_MOVE,,,1073,756,MOVE,,,
2026-02-10T22:49:05.244,user_01,d6729064,MOUSE_MOVE,,,1074,762,MOVE,,,
2026-02-10T22:49:05.250,user_01,d6729064,MOUSE_MOVE,,,1074,768,MOVE,,,
2026-02-10T22:49:05.257,user_01,d6729064,MOUSE_MOVE,,,1074,777,MOVE,,,
2026-02-10T22:49:05.264,user_01,d6729064,MOUSE_MOVE,,,1073,787,MOVE,,,
2026-02-10T22:49:05.271,user_01,d6729064,MOUSE_MOVE,,,1071,798,MOVE,,,
2026-02-10T22:49:05.278,user_01,d6729064,MOUSE_MOVE,,,1068,808,MOVE,,,
2026-02-10T22:49:05.284,user_01,d6729064,MOUSE_MOVE,,,1066,816,MOVE,,,
2026-02-10T22:49:05.291,user_01,d6729064,MOUSE_MOVE,,,1063,824,MOVE,,,
2026-02-10T22:49:05.298,user_01,d6729064,MOUSE_MOVE,,,1062,830,MOVE,,,
2026-02-10T22:49:05.305,user_01,d6729064,MOUSE_MOVE,,,1060,833,MOVE,,,
2026-02-10T22:49:05.312,user_01,d6729064,MOUSE_MOVE,,,1058,836,MOVE,,,
2026-02-10T22:49:05.319,user_01,d6729064,MOUSE_MOVE,,,1056,838,MOVE,,,
2026-02-10T22:49:05.326,user_01,d6729064,MOUSE_MOVE,,,1056,838,MOVE,,,
2026-02-10T22:49:05.332,user_01,d6729064,MOUSE_MOVE,,,1055,839,MOVE,,,
2026-02-10T22:49:05.339,user_01,d6729064,MOUSE_MOVE,,,1054,841,MOVE,,,
2026-02-10T22:49:05.346,user_01,d6729064,MOUSE_MOVE,,,1054,842,MOVE,,,
2026-02-10T22:49:05.353,user_01,d6729064,MOUSE_MOVE,,,1053,842,MOVE,,,
2026-02-10T22:49:05.380,user_01,d6729064,MOUSE_MOVE,,,1053,842,MOVE,,,
2026-02-10T22:49:05.387,user_01,d6729064,MOUSE_MOVE,,,1053,838,MOVE,,,
2026-02-10T22:49:05.394,user_01,d6729064,MOUSE_MOVE,,,1054,835,MOVE,,,
2026-02-10T22:49:05.401,user_01,d6729064,MOUSE_MOVE,,,1057,831,MOVE,,,
2026-02-10T22:49:05.408,user_01,d6729064,MOUSE_MOVE,,,1060,824,MOVE,,,
2026-02-10T22:49:05.414,user_01,d6729064,MOUSE_MOVE,,,1064,820,MOVE,,,
2026-02-10T22:49:05.422,user_01,d6729064,MOUSE_MOVE,,,1068,812,MOVE,,,
2026-02-10T22:49:05.428,user_01,d6729064,MOUSE_MOVE,,,1072,805,MOVE,,,
2026-02-10T22:49:05.435,user_01,d6729064,MOUSE_MOVE,,,1074,802,MOVE,,,
2026-02-10T22:49:05.442,user_01,d6729064,MOUSE_MOVE,,,1076,799,MOVE,,,
2026-02-10T22:49:05.449,user_01,d6729064,MOUSE_MOVE,,,1078,796,MOVE,,,
2026-02-10T22:49:05.456,user_01,d6729064,MOUSE_MOVE,,,1079,796,MOVE,,,
2026-02-10T22:49:05.462,user_01,d6729064,MOUSE_MOVE,,,1080,794,MOVE,,,
2026-02-10T22:49:05.469,user_01,d6729064,MOUSE_MOVE,,,1081,794,MOVE,,,
2026-02-10T22:49:05.476,user_01,d6729064,MOUSE_MOVE,,,1083,795,MOVE,,,
2026-02-10T22:49:05.483,user_01,d6729064,MOUSE_MOVE,,,1091,800,MOVE,,,
2026-02-10T22:49:05.489,user_01,d6729064,MOUSE_MOVE,,,1099,810,MOVE,,,
2026-02-10T22:49:05.496,user_01,d6729064,MOUSE_MOVE,,,1110,817,MOVE,,,
2026-02-10T22:49:05.504,user_01,d6729064,MOUSE_MOVE,,,1115,827,MOVE,,,
2026-02-10T22:49:05.511,user_01,d6729064,MOUSE_MOVE,,,1119,832,MOVE,,,
2026-02-10T22:49:05.517,user_01,d6729064,MOUSE_MOVE,,,1122,837,MOVE,,,
2026-02-10T22:49:06.761,user_01,d6729064,MOUSE_MOVE,,,1143,851,MOVE,,,
2026-02-10T22:49:06.767,user_01,d6729064,MOUSE_MOVE,,,1176,868,MOVE,,,
2026-02-10T22:49:06.775,user_01,d6729064,MOUSE_MOVE,,,1209,888,MOVE,,,
2026-02-10T22:49:06.781,user_01,d6729064,MOUSE_MOVE,,,1241,905,MOVE,,,
2026-02-10T22:49:06.788,user_01,d6729064,MOUSE_MOVE,,,1280,921,MOVE,,,
2026-02-10T22:49:06.795,user_01,d6729064,MOUSE_MOVE,,,1326,941,MOVE,,,
2026-02-10T22:49:06.802,user_01,d6729064,MOUSE_MOVE,,,1376,963,MOVE,,,
2026-02-10T22:49:06.809,user_01,d6729064,MOUSE_MOVE,,,1434,987,MOVE,,,
2026-02-10T22:49:06.815,user_01,d6729064,MOUSE_MOVE,,,1494,1010,MOVE,,,
2026-02-10T22:49:06.823,user_01,d6729064,MOUSE_MOVE,,,1544,1030,MOVE,,,
2026-02-10T22:49:06.830,user_01,d6729064,MOUSE_MOVE,,,1594,1050,MOVE,,,
2026-02-10T22:49:06.836,user_01,d6729064,MOUSE_MOVE,,,1628,1061,MOVE,,,
2026-02-10T22:49:06.843,user_01,d6729064,MOUSE_MOVE,,,1666,1074,MOVE,,,
2026-02-10T22:49:06.850,user_01,d6729064,MOUSE_MOVE,,,1695,1080,MOVE,,,
2026-02-10T22:49:06.857,user_01,d6729064,MOUSE_MOVE,,,1713,1084,MOVE,,,
2026-02-10T22:49:06.863,user_01,d6729064,MOUSE_MOVE,,,1732,1085,MOVE,,,
2026-02-10T22:49:06.870,user_01,d6729064,MOUSE_MOVE,,,1747,1084,MOVE,,,
2026-02-10T22:49:06.877,user_01,d6729064,MOUSE_MOVE,,,1757,1083,MOVE,,,
2026-02-10T22:49:06.884,user_01,d6729064,MOUSE_MOVE,,,1764,1084,MOVE,,,
2026-02-10T22:49:06.891,user_01,d6729064,MOUSE_MOVE,,,1768,1081,MOVE,,,
2026-02-10T22:49:06.898,user_01,d6729064,MOUSE_MOVE,,,1770,1080,MOVE,,,
2026-02-10T22:49:06.905,user_01,d6729064,MOUSE_MOVE,,,1772,1080,MOVE,,,
2026-02-10T22:49:06.911,user_01,d6729064,MOUSE_MOVE,,,1772,1080,MOVE,,,
2026-02-10T22:49:06.960,user_01,d6729064,MOUSE_MOVE,,,1772,1080,MOVE,,,
2026-02-10T22:49:06.980,user_01,d6729064,MOUSE_MOVE,,,1772,1079,MOVE,,,
2026-02-10T22:49:06.993,user_01,d6729064,MOUSE_MOVE,,,1772,1079,MOVE,,,
2026-02-10T22:49:07.007,user_01,d6729064,MOUSE_MOVE,,,1770,1080,MOVE,,,
2026-02-10T22:49:07.020,user_01,d6729064,MOUSE_MOVE,,,1769,1079,MOVE,,,
2026-02-10T22:49:07.034,user_01,d6729064,MOUSE_MOVE,,,1768,1079,MOVE,,,
2026-02-10T22:49:07.041,user_01,d6729064,MOUSE_MOVE,,,1767,1080,MOVE,,,
2026-02-10T22:49:07.048,user_01,d6729064,MOUSE_MOVE,,,1767,1080,MOVE,,,
2026-02-10T22:49:07.055,user_01,d6729064,MOUSE_MOVE,,,1766,1080,MOVE,,,
2026-02-10T22:49:07.062,user_01,d6729064,MOUSE_MOVE,,,1765,1080,MOVE,,,
2026-02-10T22:49:07.069,user_01,d6729064,MOUSE_MOVE,,,1764,1080,MOVE,,,
2026-02-10T22:49:07.075,user_01,d6729064,MOUSE_MOVE,,,1762,1083,MOVE,,,
2026-02-10T22:49:07.083,user_01,d6729064,MOUSE_MOVE,,,1760,1081,MOVE,,,
2026-02-10T22:49:07.090,user_01,d6729064,MOUSE_MOVE,,,1758,1081,MOVE,,,
2026-02-10T22:49:07.096,user_01,d6729064,MOUSE_MOVE,,,1756,1081,MOVE,,,
2026-02-10T22:49:07.104,user_01,d6729064,MOUSE_MOVE,,,1753,1082,MOVE,,,
2026-02-10T22:49:07.110,user_01,d6729064,MOUSE_MOVE,,,1751,1082,MOVE,,,
2026-02-10T22:49:07.117,user_01,d6729064,MOUSE_MOVE,,,1747,1081,MOVE,,,
2026-02-10T22:49:07.123,user_01,d6729064,MOUSE_MOVE,,,1740,1083,MOVE,,,
2026-02-10T22:49:07.130,user_01,d6729064,MOUSE_MOVE,,,1736,1083,MOVE,,,
2026-02-10T22:49:07.137,user_01,d6729064,MOUSE_MOVE,,,1730,1080,MOVE,,,
2026-02-10T22:49:07.144,user_01,d6729064,MOUSE_MOVE,,,1720,1083,MOVE,,,
2026-02-10T22:49:07.151,user_01,d6729064,MOUSE_MOVE,,,1712,1082,MOVE,,,
2026-02-10T22:49:07.158,user_01,d6729064,MOUSE_MOVE,,,1702,1082,MOVE,,,
2026-02-10T22:49:07.165,user_01,d6729064,MOUSE_MOVE,,,1696,1081,MOVE,,,
2026-02-10T22:49:07.172,user_01,d6729064,MOUSE_MOVE,,,1690,1083,MOVE,,,
2026-02-10T22:49:07.178,user_01,d6729064,MOUSE_MOVE,,,1685,1081,MOVE,,,
2026-02-10T22:49:07.186,user_01,d6729064,MOUSE_MOVE,,,1682,1082,MOVE,,,
2026-02-10T22:49:07.192,user_01,d6729064,MOUSE_MOVE,,,1675,1085,MOVE,,,
2026-02-10T22:49:07.199,user_01,d6729064,MOUSE_MOVE,,,1672,1083,MOVE,,,
2026-02-10T22:49:07.206,user_01,d6729064,MOUSE_MOVE,,,1670,1083,MOVE,,,
2026-02-10T22:49:07.213,user_01,d6729064,MOUSE_MOVE,,,1668,1082,MOVE,,,
2026-02-10T22:49:07.220,user_01,d6729064,MOUSE_MOVE,,,1666,1082,MOVE,,,
2026-02-10T22:49:07.226,user_01,d6729064,MOUSE_MOVE,,,1665,1082,MOVE,,,
2026-02-10T22:49:07.233,user_01,d6729064,MOUSE_MOVE,,,1663,1083,MOVE,,,
2026-02-10T22:49:07.240,user_01,d6729064,MOUSE_MOVE,,,1663,1081,MOVE,,,
2026-02-10T22:49:07.247,user_01,d6729064,MOUSE_MOVE,,,1662,1082,MOVE,,,
2026-02-10T22:49:07.254,user_01,d6729064,MOUSE_MOVE,,,1662,1081,MOVE,,,
2026-02-10T22:49:07.261,user_01,d6729064,MOUSE_MOVE,,,1661,1080,MOVE,,,
2026-02-10T22:49:07.268,user_01,d6729064,MOUSE_MOVE,,,1661,1081,MOVE,,,
2026-02-10T22:49:07.278,user_01,d6729064,MOUSE_MOVE,,,1661,1081,MOVE,,,
2026-02-10T22:49:07.281,user_01,d6729064,MOUSE_MOVE,,,1661,1081,MOVE,,,
2026-02-10T22:49:07.288,user_01,d6729064,MOUSE_MOVE,,,1661,1080,MOVE,,,
2026-02-10T22:49:07.301,user_01,d6729064,MOUSE_MOVE,,,1661,1080,MOVE,,,
2026-02-10T22:49:07.308,user_01,d6729064,MOUSE_MOVE,,,1661,1080,MOVE,,,
2026-02-10T22:49:07.315,user_01,d6729064,MOUSE_MOVE,,,1660,1079,MOVE,,,
2026-02-10T22:49:07.329,user_01,d6729064,MOUSE_MOVE,,,1660,1080,MOVE,,,
2026-02-10T22:49:07.439,user_01,d6729064,MOUSE_MOVE,,,1660,1079,MOVE,,,
2026-02-10T22:49:07.452,user_01,d6729064,MOUSE_MOVE,,,1660,1079,MOVE,,,
2026-02-10T22:49:07.458,user_01,d6729064,MOUSE_MOVE,,,1662,1079,MOVE,,,
2026-02-10T22:49:07.465,user_01,d6729064,MOUSE_MOVE,,,1665,1079,MOVE,,,
2026-02-10T22:49:07.473,user_01,d6729064,MOUSE_MOVE,,,1671,1078,MOVE,,,
2026-02-10T22:49:07.479,user_01,d6729064,MOUSE_MOVE,,,1676,1078,MOVE,,,
2026-02-10T22:49:07.486,user_01,d6729064,MOUSE_MOVE,,,1684,1078,MOVE,,,
2026-02-10T22:49:07.493,user_01,d6729064,MOUSE_MOVE,,,1693,1075,MOVE,,,
2026-02-10T22:49:07.500,user_01,d6729064,MOUSE_MOVE,,,1703,1074,MOVE,,,
2026-02-10T22:49:07.507,user_01,d6729064,MOUSE_MOVE,,,1714,1074,MOVE,,,
2026-02-10T22:49:07.514,user_01,d6729064,MOUSE_MOVE,,,1723,1074,MOVE,,,
2026-02-10T22:49:07.521,user_01,d6729064,MOUSE_MOVE,,,1733,1072,MOVE,,,
2026-02-10T22:49:07.528,user_01,d6729064,MOUSE_MOVE,,,1738,1072,MOVE,,,
2026-02-10T22:49:07.534,user_01,d6729064,MOUSE_MOVE,,,1743,1071,MOVE,,,
2026-02-10T22:49:07.541,user_01,d6729064,MOUSE_MOVE,,,1746,1071,MOVE,,,
2026-02-10T22:49:07.547,user_01,d6729064,MOUSE_MOVE,,,1748,1071,MOVE,,,
2026-02-10T22:49:07.554,user_01,d6729064,MOUSE_MOVE,,,1752,1070,MOVE,,,
2026-02-10T22:49:07.568,user_01,d6729064,MOUSE_MOVE,,,1753,1070,MOVE,,,
2026-02-10T22:49:07.589,user_01,d6729064,MOUSE_MOVE,,,1754,1070,MOVE,,,
2026-02-10T22:49:07.610,user_01,d6729064,MOUSE_MOVE,,,1755,1070,MOVE,,,
2026-02-10T22:49:07.616,user_01,d6729064,MOUSE_MOVE,,,1757,1069,MOVE,,,
2026-02-10T22:49:07.623,user_01,d6729064,MOUSE_MOVE,,,1757,1069,MOVE,,,
2026-02-10T22:49:07.630,user_01,d6729064,MOUSE_MOVE,,,1759,1069,MOVE,,,
2026-02-10T22:49:07.637,user_01,d6729064,MOUSE_MOVE,,,1762,1068,MOVE,,,
2026-02-10T22:49:07.643,user_01,d6729064,MOUSE_MOVE,,,1764,1067,MOVE,,,
2026-02-10T22:49:07.651,user_01,d6729064,MOUSE_MOVE,,,1766,1066,MOVE,,,
2026-02-10T22:49:07.658,user_01,d6729064,MOUSE_MOVE,,,1768,1065,MOVE,,,
2026-02-10T22:49:07.664,user_01,d6729064,MOUSE_MOVE,,,1772,1064,MOVE,,,
2026-02-10T22:49:07.671,user_01,d6729064,MOUSE_MOVE,,,1775,1063,MOVE,,,
2026-02-10T22:49:07.678,user_01,d6729064,MOUSE_MOVE,,,1777,1062,MOVE,,,
2026-02-10T22:49:07.684,user_01,d6729064,MOUSE_MOVE,,,1780,1062,MOVE,,,
2026-02-10T22:49:07.691,user_01,d6729064,MOUSE_MOVE,,,1781,1061,MOVE,,,
2026-02-10T22:49:07.699,user_01,d6729064,MOUSE_MOVE,,,1782,1060,MOVE,,,
2026-02-10T22:49:07.706,user_01,d6729064,MOUSE_MOVE,,,1783,1060,MOVE,,,
2026-02-10T22:49:07.712,user_01,d6729064,MOUSE_MOVE,,,1785,1060,MOVE,,,
2026-02-10T22:49:07.719,user_01,d6729064,MOUSE_MOVE,,,1786,1060,MOVE,,,
2026-02-10T22:49:07.726,user_01,d6729064,MOUSE_MOVE,,,1786,1059,MOVE,,,
2026-02-10T22:49:07.732,user_01,d6729064,MOUSE_MOVE,,,1786,1059,MOVE,,,
2026-02-10T22:49:07.739,user_01,d6729064,MOUSE_MOVE,,,1788,1059,MOVE,,,
2026-02-10T22:49:07.801,user_01,d6729064,MOUSE_MOVE,,,1789,1059,MOVE,,,
2026-02-10T22:49:07.856,user_01,d6729064,MOUSE_MOVE,,,1790,1059,MOVE,,,
2026-02-10T22:49:07.863,user_01,d6729064,MOUSE_MOVE,,,1795,1059,MOVE,,,
2026-02-10T22:49:07.869,user_01,d6729064,MOUSE_MOVE,,,1800,1059,MOVE,,,
2026-02-10T22:49:07.876,user_01,d6729064,MOUSE_MOVE,,,1804,1058,MOVE,,,
2026-02-10T22:49:07.883,user_01,d6729064,MOUSE_MOVE,,,1812,1058,MOVE,,,
2026-02-10T22:49:07.890,user_01,d6729064,MOUSE_MOVE,,,1816,1058,MOVE,,,
2026-02-10T22:49:07.896,user_01,d6729064,MOUSE_MOVE,,,1820,1058,MOVE,,,
2026-02-10T22:49:07.904,user_01,d6729064,MOUSE_MOVE,,,1824,1058,MOVE,,,
2026-02-10T22:49:07.911,user_01,d6729064,MOUSE_MOVE,,,1827,1058,MOVE,,,
2026-02-10T22:49:07.918,user_01,d6729064,MOUSE_MOVE,,,1830,1058,MOVE,,,
2026-02-10T22:49:07.924,user_01,d6729064,MOUSE_MOVE,,,1832,1058,MOVE,,,
2026-02-10T22:49:07.931,user_01,d6729064,MOUSE_MOVE,,,1833,1058,MOVE,,,
2026-02-10T22:49:07.938,user_01,d6729064,MOUSE_MOVE,,,1834,1058,MOVE,,,
2026-02-10T22:49:07.945,user_01,d6729064,MOUSE_MOVE,,,1835,1058,MOVE,,,
2026-02-10T22:49:07.952,user_01,d6729064,MOUSE_MOVE,,,1836,1058,MOVE,,,
2026-02-10T22:49:07.959,user_01,d6729064,MOUSE_MOVE,,,1837,1058,MOVE,,,
2026-02-10T22:49:08.028,user_01,d6729064,MOUSE_MOVE,,,1836,1058,MOVE,,,
2026-02-10T22:49:08.034,user_01,d6729064,MOUSE_MOVE,,,1835,1058,MOVE,,,
2026-02-10T22:49:08.428,user_01,d6729064,MOUSE_MOVE,,,1819,1046,MOVE,,,
2026-02-10T22:49:08.433,user_01,d6729064,MOUSE_MOVE,,,1798,1025,MOVE,,,
2026-02-10T22:49:08.440,user_01,d6729064,MOUSE_MOVE,,,1777,1008,MOVE,,,
2026-02-10T22:49:08.447,user_01,d6729064,MOUSE_MOVE,,,1758,984,MOVE,,,
2026-02-10T22:49:08.454,user_01,d6729064,MOUSE_MOVE,,,1741,964,MOVE,,,
2026-02-10T22:49:08.465,user_01,d6729064,MOUSE_MOVE,,,1720,937,MOVE,,,
2026-02-10T22:49:08.467,user_01,d6729064,MOUSE_MOVE,,,1708,915,MOVE,,,
2026-02-10T22:49:08.474,user_01,d6729064,MOUSE_MOVE,,,1688,892,MOVE,,,
2026-02-10T22:49:08.481,user_01,d6729064,MOUSE_MOVE,,,1666,861,MOVE,,,
2026-02-10T22:49:08.488,user_01,d6729064,MOUSE_MOVE,,,1645,834,MOVE,,,
2026-02-10T22:49:08.495,user_01,d6729064,MOUSE_MOVE,,,1625,798,MOVE,,,
2026-02-10T22:49:08.501,user_01,d6729064,MOUSE_MOVE,,,1611,773,MOVE,,,
2026-02-10T22:49:08.509,user_01,d6729064,MOUSE_MOVE,,,1596,750,MOVE,,,
2026-02-10T22:49:08.515,user_01,d6729064,MOUSE_MOVE,,,1583,725,MOVE,,,
2026-02-10T22:49:08.522,user_01,d6729064,MOUSE_MOVE,,,1574,705,MOVE,,,
2026-02-10T22:49:08.528,user_01,d6729064,MOUSE_MOVE,,,1562,686,MOVE,,,
2026-02-10T22:49:08.536,user_01,d6729064,MOUSE_MOVE,,,1556,671,MOVE,,,
2026-02-10T22:49:08.543,user_01,d6729064,MOUSE_MOVE,,,1550,659,MOVE,,,
2026-02-10T22:49:08.549,user_01,d6729064,MOUSE_MOVE,,,1546,651,MOVE,,,
2026-02-10T22:49:08.556,user_01,d6729064,MOUSE_MOVE,,,1541,643,MOVE,,,
2026-02-10T22:49:08.564,user_01,d6729064,MOUSE_MOVE,,,1539,638,MOVE,,,
2026-02-10T22:49:08.569,user_01,d6729064,MOUSE_MOVE,,,1538,635,MOVE,,,
2026-02-10T22:49:08.577,user_01,d6729064,MOUSE_MOVE,,,1536,632,MOVE,,,
2026-02-10T22:49:08.584,user_01,d6729064,MOUSE_MOVE,,,1535,629,MOVE,,,
2026-02-10T22:49:08.591,user_01,d6729064,MOUSE_MOVE,,,1535,628,MOVE,,,
2026-02-10T22:49:08.597,user_01,d6729064,MOUSE_MOVE,,,1535,628,MOVE,,,
2026-02-10T22:49:11.729,user_01,d6729064,IDLE_START,,,,,,,,3.132
2026-02-10T22:49:46.505,user_01,d6729064,MOUSE_MOVE,,,1526,637,MOVE,,,
2026-02-10T22:49:46.512,user_01,d6729064,MOUSE_MOVE,,,1522,652,MOVE,,,
2026-02-10T22:49:46.518,user_01,d6729064,MOUSE_MOVE,,,1520,667,MOVE,,,
2026-02-10T22:49:46.526,user_01,d6729064,MOUSE_MOVE,,,1520,685,MOVE,,,
2026-02-10T22:49:46.532,user_01,d6729064,MOUSE_MOVE,,,1520,691,MOVE,,,
2026-02-10T22:49:46.539,user_01,d6729064,MOUSE_MOVE,,,1520,698,MOVE,,,
2026-02-10T22:49:46.546,user_01,d6729064,MOUSE_MOVE,,,1520,707,MOVE,,,
2026-02-10T22:49:46.553,user_01,d6729064,MOUSE_MOVE,,,1521,713,MOVE,,,
2026-02-10T22:49:46.554,user_01,d6729064,IDLE_END,,,,,,,,0.001
2026-02-10T22:49:46.559,user_01,d6729064,MOUSE_MOVE,,,1521,721,MOVE,,,
2026-02-10T22:49:46.567,user_01,d6729064,MOUSE_MOVE,,,1520,727,MOVE,,,
2026-02-10T22:49:46.573,user_01,d6729064,MOUSE_MOVE,,,1520,734,MOVE,,,
2026-02-10T22:49:46.579,user_01,d6729064,MOUSE_MOVE,,,1519,738,MOVE,,,
2026-02-10T22:49:46.587,user_01,d6729064,MOUSE_MOVE,,,1518,743,MOVE,,,
2026-02-10T22:49:46.594,user_01,d6729064,MOUSE_MOVE,,,1515,749,MOVE,,,
2026-02-10T22:49:46.601,user_01,d6729064,MOUSE_MOVE,,,1507,759,MOVE,,,
2026-02-10T22:49:46.608,user_01,d6729064,MOUSE_MOVE,,,1500,768,MOVE,,,
2026-02-10T22:49:46.615,user_01,d6729064,MOUSE_MOVE,,,1490,775,MOVE,,,
2026-02-10T22:49:46.621,user_01,d6729064,MOUSE_MOVE,,,1480,785,MOVE,,,
2026-02-10T22:49:46.629,user_01,d6729064,MOUSE_MOVE,,,1468,794,MOVE,,,
2026-02-10T22:49:46.635,user_01,d6729064,MOUSE_MOVE,,,1458,803,MOVE,,,
2026-02-10T22:49:46.642,user_01,d6729064,MOUSE_MOVE,,,1446,809,MOVE,,,
2026-02-10T22:49:46.648,user_01,d6729064,MOUSE_MOVE,,,1436,817,MOVE,,,
2026-02-10T22:49:46.656,user_01,d6729064,MOUSE_MOVE,,,1424,823,MOVE,,,
2026-02-10T22:49:46.662,user_01,d6729064,MOUSE_MOVE,,,1416,829,MOVE,,,
2026-02-10T22:49:46.669,user_01,d6729064,MOUSE_MOVE,,,1410,831,MOVE,,,
2026-02-10T22:49:46.676,user_01,d6729064,MOUSE_MOVE,,,1403,835,MOVE,,,
2026-02-10T22:49:46.683,user_01,d6729064,MOUSE_MOVE,,,1399,836,MOVE,,,
2026-02-10T22:49:46.689,user_01,d6729064,MOUSE_MOVE,,,1395,837,MOVE,,,
2026-02-10T22:49:46.696,user_01,d6729064,MOUSE_MOVE,,,1393,839,MOVE,,,
2026-02-10T22:49:46.704,user_01,d6729064,MOUSE_MOVE,,,1392,839,MOVE,,,
2026-02-10T22:49:46.710,user_01,d6729064,MOUSE_MOVE,,,1391,839,MOVE,,,
2026-02-10T22:49:46.772,user_01,d6729064,MOUSE_MOVE,,,1390,839,MOVE,,,
2026-02-10T22:49:46.799,user_01,d6729064,MOUSE_MOVE,,,1390,839,MOVE,,,
2026-02-10T22:49:46.812,user_01,d6729064,MOUSE_MOVE,,,1390,839,MOVE,,,
2026-02-10T22:49:46.827,user_01,d6729064,MOUSE_MOVE,,,1389,839,MOVE,,,
2026-02-10T22:49:46.840,user_01,d6729064,MOUSE_MOVE,,,1388,840,MOVE,,,
2026-02-10T22:49:46.847,user_01,d6729064,MOUSE_MOVE,,,1386,841,MOVE,,,
2026-02-10T22:49:46.854,user_01,d6729064,MOUSE_MOVE,,,1383,843,MOVE,,,
2026-02-10T22:49:46.861,user_01,d6729064,MOUSE_MOVE,,,1377,846,MOVE,,,
2026-02-10T22:49:46.867,user_01,d6729064,MOUSE_MOVE,,,1369,852,MOVE,,,
2026-02-10T22:49:46.875,user_01,d6729064,MOUSE_MOVE,,,1361,857,MOVE,,,
2026-02-10T22:49:46.881,user_01,d6729064,MOUSE_MOVE,,,1352,865,MOVE,,,
2026-02-10T22:49:46.888,user_01,d6729064,MOUSE_MOVE,,,1347,869,MOVE,,,
2026-02-10T22:49:46.895,user_01,d6729064,MOUSE_MOVE,,,1342,873,MOVE,,,
2026-02-10T22:49:46.902,user_01,d6729064,MOUSE_MOVE,,,1338,875,MOVE,,,
2026-02-10T22:49:46.908,user_01,d6729064,MOUSE_MOVE,,,1336,877,MOVE,,,
2026-02-10T22:49:46.915,user_01,d6729064,MOUSE_MOVE,,,1334,879,MOVE,,,
2026-02-10T22:49:46.923,user_01,d6729064,MOUSE_MOVE,,,1333,879,MOVE,,,
2026-02-10T22:49:46.929,user_01,d6729064,MOUSE_MOVE,,,1332,880,MOVE,,,
2026-02-10T22:49:46.942,user_01,d6729064,MOUSE_MOVE,,,1331,880,MOVE,,,
2026-02-10T22:49:47.701,user_01,d6729064,MOUSE_MOVE,,,1318,881,MOVE,,,
2026-02-10T22:49:47.706,user_01,d6729064,MOUSE_MOVE,,,1301,883,MOVE,,,
2026-02-10T22:49:47.713,user_01,d6729064,MOUSE_MOVE,,,1287,883,MOVE,,,
2026-02-10T22:49:47.720,user_01,d6729064,MOUSE_MOVE,,,1272,883,MOVE,,,
2026-02-10T22:49:47.730,user_01,d6729064,MOUSE_MOVE,,,1261,883,MOVE,,,
2026-02-10T22:49:47.734,user_01,d6729064,MOUSE_MOVE,,,1250,882,MOVE,,,
2026-02-10T22:49:47.741,user_01,d6729064,MOUSE_MOVE,,,1246,881,MOVE,,,
2026-02-10T22:49:47.747,user_01,d6729064,MOUSE_MOVE,,,1241,880,MOVE,,,
2026-02-10T22:49:47.754,user_01,d6729064,MOUSE_MOVE,,,1233,878,MOVE,,,
2026-02-10T22:49:47.761,user_01,d6729064,MOUSE_MOVE,,,1224,876,MOVE,,,
2026-02-10T22:49:47.768,user_01,d6729064,MOUSE_MOVE,,,1214,874,MOVE,,,
2026-02-10T22:49:47.775,user_01,d6729064,MOUSE_MOVE,,,1204,869,MOVE,,,
2026-02-10T22:49:47.782,user_01,d6729064,MOUSE_MOVE,,,1193,866,MOVE,,,
